url,url_path,html_title,meta_description,root_page_title,http_response,h1,h2,h3,h4,h5,h6,div_text,batch_id
https://acworth-ga.gov/recognition-and-introduction-of-officer-delaney-jackson-and-officer-andrew-cook-who-recently-completed-police-officer-mandate-school/,recognition-and-introduction-of-officer-delaney-jackson-and-officer-andrew-cook-who-recently-completed-police-officer-mandate-school,"Recognition and Introduction of Officer Delaney Jackson and Officer Andrew Cook who recently completed Police Officer Mandate School - City of Acworth, GA","At the Thursday, January 18 regular city council meeting, Chief Evans introduced and welcomed the two newest members to the department. Officers Jackson and Cook were previously sworn-in after their recent graduation from the Academy.","Home - City of Acworth, GA",200,[],[],"[""Recognition and Introduction of Officer Delaney Jackson and Officer Andrew Cook who recently completed Police Officer Mandate School""]","[""Share this on Social Media""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Recognition and Introduction of Officer Delaney Jackson and Officer Andrew Cook who recently completed Police Officer Mandate School Published On: January 18, 2024 At the Thursday, January 18 regular city council meeting, Chief Evans introduced and welcomed the two newest members to the department. Officers Jackson and Cook were previously sworn-in after their recent graduation from the Academy. Share this on Social Media 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/recognition-of-2023-acworth-police-polar-plunge-team/,recognition-of-2023-acworth-police-polar-plunge-team,"Recognition of 2023 Acworth Police Polar Plunge Team - City of Acworth, GA","During the Thursday, March 16 regular city council meeting, Corporal Mistretta recognized the Acworth Public Safety Cadets and 2023 Polar Plunge team members, including K-9 Jodi, for their hard work and dedication during the","Home - City of Acworth, GA",200,[],[],"[""Recognition of 2023 Acworth Police Polar Plunge Team""]","[""Share this on Social Media""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Recognition of 2023 Acworth Police Polar Plunge Team Published On: March 16, 2023 During the Thursday, March 16 regular city council meeting, Corporal Mistretta recognized the Acworth Public Safety Cadets and 2023 Polar Plunge team members, including K-9 Jodi, for their hard work and dedication during the Special Olympics Georgia Polar Plunge Fundraiser. The Acworth Police Department team worked together to raise $20,136.00 to benefit Special Olympics Athletes. Thank you to everyone who supported this wonderful cause! Share this on Social Media 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/recognition-of-k-9-jogis-retirement-from-the-acworth-police-department/,recognition-of-k-9-jogis-retirement-from-the-acworth-police-department,"Recognition of K-9 Jogi's Retirement from the Acworth Police Department - City of Acworth, GA","Please join the City of Acworth in congratulating K-9 Officer Jogi on his recent retirement from the Acworth Police Department. K-9 Jogi has served with the Acworth PD since 2017, has assisted with over 650 arrests, and has located many people with his tracking skills. Jogi (the goodest boy!) will enjoy his retirement with","Home - City of Acworth, GA",200,[],[],"[""Recognition of K-9 Jogi’s Retirement from the Acworth Police Department""]","[""Share this on Social Media""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Recognition of K-9 Jogi’s Retirement from the Acworth Police Department Published On: June 1, 2023 Please join the City of Acworth in congratulating K-9 Officer Jogi on his recent retirement from the Acworth Police Department . K-9 Jogi has served with the Acworth PD since 2017, has assisted with over 650 arrests, and has located many people with his tracking skills. Jogi (the goodest boy!) will enjoy his retirement with Officer Trapani, and was honored for his service at the Thursday, June 1 regular city council meeting. Share this on Social Media 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/recognition-of-regina-robuck-for-her-generous-contribution-to-support-the-addition-of-canine-robuck-to-the-acworth-police-department-and-introduction-of-canine-roebuck-to-mayor-and-board/,recognition-of-regina-robuck-for-her-generous-contribution-to-support-the-addition-of-canine-robuck-to-the-acworth-police-department-and-introduction-of-canine-roebuck-to-mayor-and-board,"Recognition of Regina Robuck and Introduction of Canine Robuck to Mayor and Board - City of Acworth, GA","At the Thursday, January 18 regular city council meeting, Chief Evans recognized Regina Robuck for her generous contribution to the Police Department's newest member K-9 Robuck in honor of her late father Phillip Robuck. Canine Robuck partners with Officer Anthony Trapani for the enhancement of department capabilities, actively contributes to community service, and stands as","Home - City of Acworth, GA",200,[],[],"[""Recognition of Regina Robuck and Introduction of Canine Robuck to Mayor and Board""]","[""Share this on Social Media""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Recognition of Regina Robuck and Introduction of Canine Robuck to Mayor and Board Published On: January 18, 2024 At the Thursday, January 18 regular city council meeting, Chief Evans recognized Regina Robuck for her generous contribution to the Police Department’s newest member K-9 Robuck in honor of her late father Phillip Robuck.  Canine Robuck partners with Officer Anthony Trapani for the enhancement of department capabilities, actively contributes to community service, and stands as a symbol of community commitment through Ms. Robuck’s thoughtful contribution. Share this on Social Media 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/sergeants-mcintosh-and-jordan-observe-15-years-with-acworth-police-department/,sergeants-mcintosh-and-jordan-observe-15-years-with-acworth-police-department,"Sergeants McIntosh and Jordan Observe 15 Years with Acworth Police Department - City of Acworth, GA","On June 2, 2023 Sergeant McIntosh and Sergeant Jordan observed 15 years of service with the Acworth Police Department. The sergeants started on the same day in June 2008 and graduated the police academy together. Sergeant Jordan is with the Special Ops Division and Sergeant McIntosh is with the Patrol Division. Please","Home - City of Acworth, GA",200,[],[],"[""Sergeants McIntosh and Jordan Observe 15 Years with Acworth Police Department""]","[""Share this on Social Media""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Sergeants McIntosh and Jordan Observe 15 Years with Acworth Police Department Published On: June 1, 2023 On June 2 , 2023 Sergeant McIntosh and Sergeant Jordan observed 15 years of service with the Acworth Police Department. The sergeants started on the same day in June 2008 and graduated the police academy together. Sergeant Jordan is with the Special Ops Division and Sergeant McIntosh is with the Patrol Division. Please join us in celebrating Sergeants Jordan and McIntosh for their dedication to their community! Share this on Social Media 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/sons-of-the-american-revolution-recognition-of-acworth-police-chief-jesse-evans/,sons-of-the-american-revolution-recognition-of-acworth-police-chief-jesse-evans,"Sons of the American Revolution Recognition of Acworth Police Chief Jesse Evans - City of Acworth, GA","At the August 3, 2023 regular city council meeting, representatives of the Sons of the American Revolution presented Chief Jesse Evans with a certificate in appreciation of his service as a first responder. The Sons of the American Revolution is a non-profit, non-partisan organization dedicated to promoting patriotism, preserving American history, and promoting education","Home - City of Acworth, GA",200,[],[],"[""Sons of the American Revolution Recognition of Acworth Police Chief Jesse Evans""]","[""Share this on Social Media""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Sons of the American Revolution Recognition of Acworth Police Chief Jesse Evans Published On: August 3, 2023 At the August 3, 2023 regular city council meeting, representatives of the Sons of the American Revolution presented Chief Jesse Evans with a certificate in appreciation of his service as a first responder. The Sons of the American Revolution is a non-profit, non-partisan organization dedicated to promoting patriotism, preserving American history, and promoting education to our future generations. Share this on Social Media 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/tag/police-department/,tag/police-department,"police-department Archives - City of Acworth, GA",,"Home - City of Acworth, GA",200,[],[],[],[],[],[],Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset ,2024-07-28 20:35:21
https://acworth-ga.gov/team_member/police-department-administration/,team_member/police-department-administration,"Police Department Administration - City of Acworth, GA",,"Home - City of Acworth, GA",200,"[""Police Department Administration""]",[],[],"[""Please Feel Free to Share This Story:""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Previous Next Police Department Administration Mike Brooks 2023-12-19T10:32:16-05:00 December 19, 2023 | Please Feel Free to Share This Story: Facebook X LinkedIn Pinterest Email 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/team_member/police-department-records/,team_member/police-department-records,"Police Department Records - City of Acworth, GA",,"Home - City of Acworth, GA",200,"[""Police Department Records""]",[],[],"[""Please Feel Free to Share This Story:""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Previous Next Police Department Records Mike Brooks 2023-12-18T10:02:20-05:00 December 18, 2023 | Please Feel Free to Share This Story: Facebook X LinkedIn Pinterest Email 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
https://acworth-ga.gov/team_member/police-dispatch-non-emergency/,team_member/police-dispatch-non-emergency,"Police Dispatch (non-emergency) - City of Acworth, GA",,"Home - City of Acworth, GA",200,"[""Police Dispatch (non-emergency)""]",[],[],"[""Please Feel Free to Share This Story:""]",[],[],"Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset PHONE DIRECTORY RESOURCES Search for: Search Button PHONE DIRECTORY RESOURCES Search for: Search Button NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH NEWS DEPARTMENTS GOVERNANCE & DEVELOPMENT Development Clerks Office Court Services DDA, Tourism, and Historic Preservation OPERATIONS Parks, Recreation, and Community Resources Power, Public Works, and Stormwater SUPPORT SERVICES Administration Customer Service Human Resources Finance Information Technology PUBLIC SAFETY Acworth Police RESIDENTS Public Art Master Plan Application for Boards & Commissions Board of Aldermen Customer Service Parks, Recreation, and Community Resources Historic Acworth Master Fee Schedule E-News Sign Up Online Payments BUSINESS Bids & Projects E-Verify Permits, Applications, & Ordinances City Code of Ordinances Master Fee Schedule Start a Business EVENTS VISIT ACWORTH Previous Next Police Dispatch (non-emergency) Mike Brooks 2023-12-18T10:01:46-05:00 December 18, 2023 | Please Feel Free to Share This Story: Facebook X LinkedIn Pinterest Email 4415 Center Street, Acworth GA 30101 Phone Directory Contact Us © 2023 City of Acworth Acworth is located in the foothills of the North Georgia mountains and is nestled along the banks of Lake Acworth and Lake Allatoona, hence its nickname “The Lake City.” The city boasts a rich history, a charming downtown, abundant outdoor recreational activities, a vibrant restaurant scene, and an active festival and events calendar. Acworth is one of the best, family-friendly destinations in the Atlanta region. Come discover why You’re Welcome in Acworth! ESS | Webmail | Handbook | Laserfiche | Login ",2024-07-28 20:35:21
